#  x(m)            y(m)            z(m)            Bx(T)           By(T)           Bz(T)
  2.06544962E+00  2.82430017E-05  7.04608568E-02 -3.12532536E-05  2.28559349E+00  0.00000000E+00
  2.06471179E+00  2.85307420E-05  7.16950259E-02 -3.15942310E-05  2.28641026E+00  0.00000000E+00
  2.06396055E+00  2.88064587E-05  7.29175038E-02 -3.19227786E-05  2.28724247E+00  0.00000000E+00
  2.06319607E+00  2.90699892E-05  7.41280983E-02 -3.22386959E-05  2.28808996E+00  0.00000000E+00
  2.06241852E+00  2.93213291E-05  7.53266284E-02 -3.25419559E-05  2.28895259E+00  0.00000000E+00
  2.06162807E+00  2.95604551E-05  7.65129125E-02 -3.28325094E-05  2.28983020E+00  0.00000000E+00
  2.06082488E+00  2.97873243E-05  7.76867693E-02 -3.31102844E-05  2.29072264E+00  0.00000000E+00
  2.06000914E+00  3.00018740E-05  7.88480173E-02 -3.33751853E-05  2.29162974E+00  0.00000000E+00
  2.05918100E+00  3.02040212E-05  7.99964749E-02 -3.36270924E-05  2.29255136E+00  0.00000000E+00
  2.05834065E+00  3.03936619E-05  8.11319606E-02 -3.38658613E-05  2.29348734E+00  0.00000000E+00
  2.05748823E+00  3.05706706E-05  8.22542927E-02 -3.40913220E-05  2.29443753E+00  0.00000000E+00
  2.05662393E+00  3.07349001E-05  8.33632894E-02 -3.43032787E-05  2.29540177E+00  0.00000000E+00
  2.05574795E+00  3.08859916E-05  8.44587529E-02 -3.45012965E-05  2.29637987E+00  0.00000000E+00
  2.05486049E+00  3.10236226E-05  8.55405011E-02 -3.46849779E-05  2.29737164E+00  0.00000000E+00
  2.05396177E+00  3.11474241E-05  8.66083521E-02 -3.48538711E-05  2.29837686E+00  0.00000000E+00
  2.05305201E+00  3.12570048E-05  8.76621238E-02 -3.50074966E-05  2.29939534E+00  0.00000000E+00
  2.05213141E+00  3.13519503E-05  8.87016337E-02 -3.51453462E-05  2.30042686E+00  0.00000000E+00
  2.05120018E+00  3.14318233E-05  8.97266997E-02 -3.52668832E-05  2.30147123E+00  0.00000000E+00
  2.05025855E+00  3.14961632E-05  9.07371393E-02 -3.53715416E-05  2.30252825E+00  0.00000000E+00
  2.04930671E+00  3.15444858E-05  9.17327698E-02 -3.54587257E-05  2.30359769E+00  0.00000000E+00
  2.04834489E+00  3.15762830E-05  9.27134086E-02 -3.55278099E-05  2.30467937E+00  0.00000000E+00
