  36865
  2.0173597E+00  0.0000000E+00  1.1269986E-01
  2.0145051E+00  0.0000000E+00  1.1379228E-01
  1.9406953E+00  5.2000773E-01  9.9095646E-02
  1.9374731E+00  5.1914434E-01  1.0047722E-01
  2.0144713E+00  0.0000000E+00  1.1369817E-01
  2.0116037E+00  0.0000000E+00  1.1466283E-01
  1.9374374E+00  5.1913480E-01  1.0038427E-01
  1.9341970E+00  5.1826652E-01  1.0165619E-01
  2.0145051E+00  0.0000000E+00  1.1379228E-01
  2.0116336E+00  0.0000000E+00  1.1475826E-01
  1.9374731E+00  5.1914434E-01  1.0047722E-01
  1.9342298E+00  5.1827533E-01  1.0175022E-01
  2.0116037E+00  0.0000000E+00  1.1466283E-01
  2.0087221E+00  0.0000000E+00  1.1549968E-01
  1.9341970E+00  5.1826652E-01  1.0165619E-01
  1.9309394E+00  5.1739364E-01  1.0281899E-01
  2.0116336E+00  0.0000000E+00  1.1475826E-01
  2.0087480E+00  0.0000000E+00  1.1559628E-01
  1.9342298E+00  5.1827533E-01  1.0175022E-01
  1.9309695E+00  5.1740171E-01  1.0291402E-01
  2.0087221E+00  0.0000000E+00  1.1549968E-01
  2.0058291E+00  0.0000000E+00  1.1620738E-01
  1.9309394E+00  5.1739364E-01  1.0281899E-01
  1.9276685E+00  5.1651722E-01  1.0387215E-01
  2.0087480E+00  0.0000000E+00  1.1559628E-01
  2.0058508E+00  0.0000000E+00  1.1630501E-01
  1.9309695E+00  5.1740171E-01  1.0291402E-01
  1.9276958E+00  5.1652452E-01  1.0396808E-01
  2.0058291E+00  0.0000000E+00  1.1620738E-01
  2.0029274E+00  0.0000000E+00  1.1678463E-01
  1.9276685E+00  5.1651722E-01  1.0387215E-01
  1.9243882E+00  5.1563827E-01  1.0481513E-01
  2.0058508E+00  0.0000000E+00  1.1630501E-01
  2.0029447E+00  0.0000000E+00  1.1688312E-01
  1.9276958E+00  5.1652452E-01  1.0396808E-01
  1.9244126E+00  5.1564481E-01  1.0491189E-01
  2.0029274E+00  0.0000000E+00  1.1678463E-01
  2.0000193E+00  0.0000000E+00  1.1723026E-01
  1.9243882E+00  5.1563827E-01  1.0481513E-01
