 1.95111911066380284E+00-3.29329286234028603E-05 1.05950361201882517E-01
 1.95004318166428647E+00-3.32575412970011357E-05 1.05238847382680870E-01
 1.94897331059016965E+00-3.35528989109004476E-05 1.04510136055372918E-01
 1.94790968431551836E+00-3.38197719706407617E-05 1.03764391122341953E-01
 1.94685248975402025E+00-3.40589451715705518E-05 1.03001776223584821E-01
 1.94580191386968493E+00-3.42712156634189107E-05 1.02222454748154959E-01
 1.94475814718561235E+00-3.44574909218493136E-05 1.01426589414279525E-01
 1.94372139189624438E+00-3.46186692875429620E-05 1.00614338718424248E-01
 1.94269185294332591E+00-3.47555357039144915E-05 9.97858596494067968E-02
 1.94166973537489063E+00-3.48688697987762971E-05 9.89413090046281779E-02
 1.94065524434989345E+00-3.49594450771643618E-05 9.80808434004360602E-02
 1.93964858514226224E+00-3.50280281912093605E-05 9.72046192821657551E-02
 1.93864996314441118E+00-3.50753782793142028E-05 9.63127929338582489E-02
 1.93765958387027815E+00-3.51022463674074289E-05 9.54055204876609608E-02
 1.93667765295791861E+00-3.51093748255151139E-05 9.44829579329157926E-02
 1.93570437617172675E+00-3.50974968733632541E-05 9.35452611249446703E-02
 1.93473995896406969E+00-3.50673252595516615E-05 9.25925759097668416E-02
 1.93378461692016934E+00-3.50194582241256539E-05 9.16250537785388147E-02
 1.93283855217783840E+00-3.49544038454341151E-05 9.06428403412845168E-02
 1.93190196699434047E+00-3.48726529470473089E-05 8.96460811164320748E-02
 1.93097506374733063E+00-3.47746790479953874E-05 8.86349215377811583E-02
 1.93005804493560795E+00-3.46609383268367728E-05 8.76095069612887606E-02
 1.92915111317967058E+00-3.45318695972453459E-05 8.65699826716836845E-02
 1.92825447122212679E+00-3.43878942930864171E-05 8.55164938889242526E-02
 1.92736832192792651E+00-3.42294164611788433E-05 8.44491857745099661E-02
 1.92649286828448307E+00-3.40568227601883218E-05 8.33682034376602432E-02
 1.92562831317846883E+00-3.38703673387585587E-05 8.22736812632751530E-02
 1.92477486084280480E+00-3.36704009387007387E-05 8.11657743123106873E-02
 1.92393269112691190E+00-3.34570363127804549E-05 8.00446270008105948E-02
 1.92310198397663901E+00-3.32303696145796573E-05 7.89103837027871347E-02
 1.92228291943442642E+00-3.29904807449686558E-05 7.77631887554094403E-02
 1.92147567763936178E+00-3.27374337029600083E-05 7.66031864641071175E-02
 1.92068043882707218E+00-3.24712769408806365E-05 7.54305211075941978E-02
 1.91989738332950144E+00-3.21920437239195108E-05 7.42453369428209553E-02
 1.91912669157455396E+00-3.18997524941528257E-05 7.30477782098566952E-02
 1.91836854408562596E+00-3.15944072392584585E-05 7.18379891367111195E-02
 1.91762312097535270E+00-3.12760656546862538E-05 7.06161163765071237E-02
 1.91689058359951137E+00-3.09449605173852950E-05 6.93823312813527104E-02
 1.91617107232675643E+00-3.06009370157839253E-05 6.81367954688379407E-02
 1.91546472760054476E+00-3.02438335520856500E-05 6.68796705160073779E-02
 1.91477168993951108E+00-2.98734823282078676E-05 6.56111179637949432E-02
 1.91409209993770557E+00-2.94897099353951308E-05 6.43312993213771833E-02
 1.91342609826468335E+00-2.90923379477105114E-05 6.30403760704477956E-02
 1.91277382566545451E+00-2.86811835196521544E-05 6.17385096694154714E-02
 1.91213542296030292E+00-2.82560599881452108E-05 6.04258615575280419E-02
 1.91151103104448539E+00-2.78167774791632905E-05 5.91025931589258605E-02
 1.91090078922032802E+00-2.73635503116516274E-05 5.77688829257348921E-02
 1.91030480671796843E+00-2.68966732672993516E-05 5.64249351883160249E-02
 1.90972317796751323E+00-2.64159916852229977E-05 5.50709469573193583E-02
 1.90915599748501763E+00-2.59213561123176108E-05 5.37071151816987391E-02
 1.90860335987302476E+00-2.54126228115101691E-05 5.23336367537192218E-02
 1.90806535982095626E+00-2.48896542743989227E-05 5.09507085138211982E-02
 1.90754209210532077E+00-2.43523197385916144E-05 4.95585272553449932E-02
 1.90703365158978810E+00-2.38004957100010987E-05 4.81572897291208946E-02
 1.90654013322511062E+00-2.32340664903673957E-05 4.67471926479297653E-02
 1.90606163204893542E+00-2.26529247102243566E-05 4.53284326908394500E-02
 1.90559824057859073E+00-2.20575756948093413E-05 4.39012312099345756E-02
 1.90515002214682205E+00-2.14485494353521366E-05 4.24658372258026398E-02
 1.90471702957755906E+00-2.08259305235334417E-05 4.10224930795821327E-02
 1.90429931581951917E+00-2.01898148502894190E-05 3.95714410491725677E-02
 1.90389693394550630E+00-1.95403098937317383E-05 3.81129233548444246E-02
 1.90350993715160932E+00-1.88775350219301938E-05 3.66471821645841384E-02
 1.90313837875628411E+00-1.82016218105092181E-05 3.51744595991889397E-02
 1.90278231219936744E+00-1.75127143749690047E-05 3.36949977371260936E-02
 1.90244179104100963E+00-1.68109697176830379E-05 3.22090386191713415E-02
 1.90211686896056920E+00-1.60965580894709377E-05 3.07168242528404502E-02
 1.90180759595643423E+00-1.53702760663985453E-05 2.92186227626143637E-02
 1.90151400089256928E+00-1.46327898997541158E-05 2.77147232914884793E-02
 1.90123610826990874E+00-1.38845004389775005E-05 2.62054102180766975E-02
