# x(m)  y(m)  z(m)  nx  ny  nz
  -5.26222390E-01   1.96380347E+00  -8.80812153E-02  -8.53294532E-02   2.33234283E-01  -9.68669528E-01
  -5.26594237E-01   1.96518946E+00  -8.77061487E-02  -8.85835189E-02   2.43616805E-01  -9.65817691E-01
  -5.26964137E-01   1.96656824E+00  -8.73158021E-02  -9.18296351E-02   2.54017122E-01  -9.62830525E-01
  -5.27332043E-01   1.96793961E+00  -8.69102269E-02  -9.50679776E-02   2.64435354E-01  -9.59706217E-01
  -5.27697902E-01   1.96930340E+00  -8.64894743E-02  -9.82987113E-02   2.74871571E-01  -9.56442880E-01
  -5.28061665E-01   1.97065941E+00  -8.60536063E-02  -1.01517612E-01   2.85310422E-01  -9.53043618E-01
  -5.28423283E-01   1.97200745E+00  -8.56027138E-02  -1.04720875E-01   2.95737924E-01  -9.49511779E-01
  -5.28782710E-01   1.97334737E+00  -8.51368919E-02  -1.07908669E-01   3.06154034E-01  -9.45846407E-01
  -5.29139903E-01   1.97467900E+00  -8.46562356E-02  -1.11081148E-01   3.16558693E-01  -9.42046481E-01
  -5.29494815E-01   1.97600216E+00  -8.41608399E-02  -1.14238459E-01   3.26951818E-01  -9.38110912E-01
  -5.29847402E-01   1.97731669E+00  -8.36507998E-02  -1.17380731E-01   3.37333306E-01  -9.34038546E-01
  -5.30197618E-01   1.97862241E+00  -8.31262099E-02  -1.20508077E-01   3.47703022E-01  -9.29828163E-01
  -5.30545419E-01   1.97991916E+00  -8.25871652E-02  -1.23620597E-01   3.58060803E-01  -9.25478476E-01
  -5.30890759E-01   1.98120677E+00  -8.20337602E-02  -1.26718370E-01   3.68406448E-01  -9.20988134E-01
  -5.31233593E-01   1.98248508E+00  -8.14660897E-02  -1.29801454E-01   3.78739720E-01  -9.16355721E-01
  -5.31573873E-01   1.98375389E+00  -8.08842654E-02  -1.32865117E-01   3.89043348E-01  -9.11587699E-01
  -5.31911553E-01   1.98501304E+00  -8.02884218E-02  -1.35907884E-01   3.99311942E-01  -9.06685734E-01
  -5.32246587E-01   1.98626236E+00  -7.96786955E-02  -1.38929823E-01   4.09545841E-01  -9.01648883E-01
  -5.32578929E-01   1.98750167E+00  -7.90552232E-02  -1.41930981E-01   4.19745370E-01  -8.96476113E-01
  -5.32908531E-01   1.98873081E+00  -7.84181412E-02  -1.44911383E-01   4.29910835E-01  -8.91166295E-01
  -5.33235350E-01   1.98994960E+00  -7.77675858E-02  -1.47871026E-01   4.40042516E-01  -8.85718208E-01
  -5.33559337E-01   1.99115786E+00  -7.71036935E-02  -1.50809882E-01   4.50140666E-01  -8.80130536E-01
  -5.33880447E-01   1.99235544E+00  -7.64266003E-02  -1.53727896E-01   4.60205503E-01  -8.74401869E-01
  -5.34198634E-01   1.99354215E+00  -7.57364423E-02  -1.56624982E-01   4.70237209E-01  -8.68530703E-01
  -5.34513851E-01   1.99471782E+00  -7.50333554E-02  -1.59501022E-01   4.80235920E-01  -8.62515440E-01
  -5.34826049E-01   1.99588227E+00  -7.43174934E-02  -1.62352521E-01   4.90189642E-01  -8.56361941E-01
  -5.35135178E-01   1.99703532E+00  -7.35890216E-02  -1.65179698E-01   5.00100449E-01  -8.50067767E-01
  -5.35441190E-01   1.99817677E+00  -7.28481058E-02  -1.67982372E-01   5.09969151E-01  -8.43631073E-01
  -5.35744032E-01   1.99930646E+00  -7.20949118E-02  -1.70760324E-01   5.19796508E-01  -8.37049880E-01
  -5.36043656E-01   2.00042418E+00  -7.13296049E-02  -1.73513300E-01   5.29583222E-01  -8.30322074E-01
  -5.36340010E-01   2.00152976E+00  -7.05523508E-02  -1.76241007E-01   5.39329929E-01  -8.23445405E-01
  -5.36633045E-01   2.00262300E+00  -6.97633146E-02  -1.78943112E-01   5.49037198E-01  -8.16417490E-01
  -5.36922709E-01   2.00370372E+00  -6.89626615E-02  -1.81619239E-01   5.58705516E-01  -8.09235811E-01
  -5.37208953E-01   2.00477174E+00  -6.81505565E-02  -1.84268968E-01   5.68335289E-01  -8.01897716E-01
  -5.37491725E-01   2.00582686E+00  -6.73271645E-02  -1.86891832E-01   5.77926829E-01  -7.94400418E-01
  -5.37770973E-01   2.00686890E+00  -6.64926606E-02  -1.89486606E-01   5.87477893E-01  -7.86743002E-01
  -5.38046641E-01   2.00789764E+00  -6.56472230E-02  -1.92053586E-01   5.96992389E-01  -7.78919449E-01
  -5.38318675E-01   2.00891289E+00  -6.47910282E-02  -1.94592146E-01   6.06470781E-01  -7.70926124E-01
  -5.38587019E-01   2.00991444E+00  -6.39242526E-02  -1.97101610E-01   6.15913397E-01  -7.62759230E-01
  -5.38851618E-01   2.01090209E+00  -6.30470722E-02  -1.99581251E-01   6.25320417E-01  -7.54414807E-01
  -5.39112415E-01   2.01187563E+00  -6.21596632E-02  -2.02030281E-01   6.34691862E-01  -7.45888735E-01
  -5.39369356E-01   2.01283486E+00  -6.12622013E-02  -2.04447856E-01   6.44027585E-01  -7.37176738E-01
  -5.39622384E-01   2.01377957E+00  -6.03548623E-02  -2.06833070E-01   6.53327257E-01  -7.28274383E-01
  -5.39871444E-01   2.01470956E+00  -5.94378216E-02  -2.09184953E-01   6.62590354E-01  -7.19177084E-01
  -5.40116480E-01   2.01562462E+00  -5.85112547E-02  -2.11502467E-01   6.71816146E-01  -7.09880111E-01
  -5.40357435E-01   2.01652455E+00  -5.75753386E-02  -2.13785005E-01   6.81005863E-01  -7.00376317E-01
  -5.40594252E-01   2.01740913E+00  -5.66302485E-02  -2.16031548E-01   6.90159073E-01  -6.90659702E-01
  -5.40826872E-01   2.01827815E+00  -5.56761546E-02  -2.18240845E-01   6.99274206E-01  -6.80724994E-01
  -5.41055240E-01   2.01913141E+00  -5.47132269E-02  -2.20411577E-01   7.08349420E-01  -6.70566802E-01
  -5.41279299E-01   2.01996869E+00  -5.37416354E-02  -2.22542354E-01   7.17382577E-01  -6.60179626E-01
  -5.41498991E-01   2.02078978E+00  -5.27615498E-02  -2.24631710E-01   7.26371232E-01  -6.49557871E-01
  -5.41714259E-01   2.02159448E+00  -5.17731401E-02  -2.26678106E-01   7.35312613E-01  -6.38695857E-01
  -5.41925047E-01   2.02238257E+00  -5.07765759E-02  -2.28679922E-01   7.44203603E-01  -6.27587835E-01
  -5.42131297E-01   2.02315384E+00  -4.97720268E-02  -2.30635456E-01   7.53040728E-01  -6.16228000E-01
  -5.42332952E-01   2.02390809E+00  -4.87596624E-02  -2.32542924E-01   7.61820131E-01  -6.04610516E-01
  -5.42529953E-01   2.02464509E+00  -4.77396476E-02  -2.34401127E-01   7.70540446E-01  -5.92725512E-01
  -5.42722245E-01   2.02536465E+00  -4.67121521E-02  -2.36206415E-01   7.79189170E-01  -5.80577960E-01
  -5.42909777E-01   2.02606657E+00  -4.56773317E-02  -2.37956922E-01   7.87760857E-01  -5.68163123E-01
  -5.43092497E-01   2.02675065E+00  -4.46353426E-02  -2.39650720E-01   7.96249664E-01  -5.55476377E-01
  -5.43270353E-01   2.02741672E+00  -4.35863409E-02  -2.41285817E-01   8.04649329E-01  -5.42513237E-01
  -5.43443294E-01   2.02806457E+00  -4.25304831E-02  -2.42860162E-01   8.12953168E-01  -5.29269392E-01
  -5.43611269E-01   2.02869402E+00  -4.14679255E-02  -2.44371643E-01   8.21154063E-01  -5.15740734E-01
  -5.43774226E-01   2.02930488E+00  -4.03988251E-02  -2.45818091E-01   8.29244457E-01  -5.01923397E-01
  -5.43932113E-01   2.02989695E+00  -3.93233390E-02  -2.47197281E-01   8.37216343E-01  -4.87813796E-01
  -5.44084879E-01   2.03047003E+00  -3.82416244E-02  -2.48506940E-01   8.45061265E-01  -4.73408660E-01
  -5.44232471E-01   2.03102394E+00  -3.71538349E-02  -2.49744786E-01   8.52770279E-01  -4.58705126E-01
  -5.44374845E-01   2.03155850E+00  -3.60601459E-02  -2.50905611E-01   8.60318816E-01  -4.43731800E-01
  -5.44511961E-01   2.03207357E+00  -3.49607042E-02  -2.51987610E-01   8.67697724E-01  -4.28489094E-01
  -5.44643784E-01   2.03256900E+00  -3.38556574E-02  -2.52988999E-01   8.74897603E-01  -4.12977906E-01
  -5.44770275E-01   2.03304466E+00  -3.27451535E-02  -2.53908020E-01   8.81908812E-01  -3.97199654E-01
  -5.44891397E-01   2.03350039E+00  -3.16293409E-02  -2.54742950E-01   8.88721498E-01  -3.81156303E-01
  -5.45007113E-01   2.03393605E+00  -3.05083688E-02  -2.55492110E-01   8.95325620E-01  -3.64850402E-01
  -5.45117386E-01   2.03435151E+00  -2.93823868E-02  -2.56153874E-01   9.01710972E-01  -3.48285108E-01
  -5.45222179E-01   2.03474662E+00  -2.82515454E-02  -2.56726680E-01   9.07867218E-01  -3.31464216E-01
  -5.45321454E-01   2.03512124E+00  -2.71159954E-02  -2.57209040E-01   9.13783925E-01  -3.14392187E-01
  -5.45415175E-01   2.03547522E+00  -2.59758983E-02  -2.57598905E-01   9.19445953E-01  -2.97089117E-01
  -5.45503318E-01   2.03580846E+00  -2.48314415E-02  -2.57893589E-01   9.24831182E-01  -2.79603615E-01
  -5.45585866E-01   2.03612089E+00  -2.36827769E-02  -2.58092903E-01   9.29931792E-01  -2.61944491E-01
  -5.45662803E-01   2.03641244E+00  -2.25300567E-02  -2.58196805E-01   9.34740245E-01  -2.44121044E-01
  -5.45734112E-01   2.03668305E+00  -2.13734338E-02  -2.58205399E-01   9.39249323E-01  -2.26143054E-01
  -5.45799777E-01   2.03693264E+00  -2.02130614E-02  -2.58118943E-01   9.43452158E-01  -2.08020760E-01
  -5.45859782E-01   2.03716114E+00  -1.90490933E-02  -2.57937850E-01   9.47342267E-01  -1.89764842E-01
  -5.45914110E-01   2.03736850E+00  -1.78816835E-02  -2.57662694E-01   9.50913581E-01  -1.71386397E-01
  -5.45962747E-01   2.03755463E+00  -1.67109866E-02  -2.57294215E-01   9.54160479E-01  -1.52896916E-01
  -5.46005675E-01   2.03771948E+00  -1.55371575E-02  -2.56833315E-01   9.57077814E-01  -1.34308252E-01
  -5.46042885E-01   2.03786299E+00  -1.43603835E-02  -2.56281233E-01   9.59656628E-01  -1.15667997E-01
  -5.46074379E-01   2.03798516E+00  -1.31808602E-02  -2.55640045E-01   9.61891123E-01  -9.70238898E-02
  -5.46100164E-01   2.03808599E+00  -1.19987549E-02  -2.54912134E-01   9.63781631E-01  -7.83885932E-02
  -5.46120247E-01   2.03816552E+00  -1.08142350E-02  -2.54100001E-01   9.65329056E-01  -5.97745977E-02
  -5.46134636E-01   2.03822376E+00  -9.62746772E-03  -2.53206253E-01   9.66534858E-01  -4.11941848E-02
  -5.46143337E-01   2.03826073E+00  -8.43861978E-03  -2.52233597E-01   9.67401036E-01  -2.26593929E-02
  -5.46146358E-01   2.03827645E+00  -7.24785783E-03  -2.51184827E-01   9.67930108E-01  -4.18198527E-03
  -5.46143707E-01   2.03827094E+00  -6.05534816E-03  -2.50062816E-01   9.68125091E-01   1.42265793E-02
  -5.46135392E-01   2.03824422E+00  -4.86125673E-03  -2.48870502E-01   9.67989480E-01   3.25551739E-02
  -1.05166017E+00   1.82146873E+00   1.19151657E-02  -5.21953678E-01   8.43938104E-01  -1.23825827E-01
  -1.05173691E+00   1.82160208E+00   1.32204406E-02  -5.22579698E-01   8.45446505E-01  -1.10139307E-01
  -1.05180435E+00   1.82171936E+00   1.45232034E-02  -5.23095008E-01   8.46814672E-01  -9.63147145E-02
  -1.05186246E+00   1.82182054E+00   1.58231799E-02  -5.23496553E-01   8.48038892E-01  -8.23492368E-02
  -1.05191121E+00   1.82190555E+00   1.71200961E-02  -5.23781132E-01   8.49115191E-01  -6.82401514E-02
  -1.05195056E+00   1.82197436E+00   1.84136777E-02  -5.23945401E-01   8.50039325E-01  -5.39848449E-02
  -1.05198050E+00   1.82202691E+00   1.97036504E-02  -5.23985867E-01   8.50806775E-01  -3.95808330E-02
  -1.05200098E+00   1.82206314E+00   2.09897397E-02  -5.23898892E-01   8.51412744E-01  -2.50257820E-02
  -1.05201197E+00   1.82208300E+00   2.22716709E-02  -5.23680688E-01   8.51852150E-01  -1.03175319E-02
  -1.05201345E+00   1.82208644E+00   2.35491691E-02  -5.23327324E-01   8.52119620E-01   4.54587924E-03
  -1.05200539E+00   1.82207341E+00   2.48219592E-02  -5.22834719E-01   8.52209493E-01   1.95661887E-02
  -1.05198774E+00   1.82204386E+00   2.60897671E-02  -5.22198506E-01   8.52115736E-01   3.47490041E-02
  -1.05196049E+00   1.82199772E+00   2.73523172E-02  -5.21415084E-01   8.51832421E-01   5.00782928E-02
  -1.05192360E+00   1.82193497E+00   2.86093625E-02  -5.20480536E-01   8.51353464E-01   6.55537285E-02
  -1.05187705E+00   1.82185556E+00   2.98606557E-02  -5.19390870E-01   8.50672558E-01   8.11746443E-02
  -1.05182083E+00   1.82175946E+00   3.11059490E-02  -5.18142036E-01   8.49783188E-01   9.69400041E-02
  -1.05175491E+00   1.82164661E+00   3.23449945E-02  -5.16729926E-01   8.48678636E-01   1.12848374E-01
  -1.05167925E+00   1.82151698E+00   3.35775437E-02  -5.15150395E-01   8.47351996E-01   1.28897892E-01
  -1.05159385E+00   1.82137053E+00   3.48033474E-02  -5.13399264E-01   8.45796181E-01   1.45086239E-01
  -1.05149867E+00   1.82120722E+00   3.60221564E-02  -5.11472341E-01   8.44003946E-01   1.61410607E-01
  -1.05139369E+00   1.82102700E+00   3.72337207E-02  -5.09365432E-01   8.41967902E-01   1.77867672E-01
  -1.05127888E+00   1.82082984E+00   3.84377861E-02  -5.07075337E-01   8.39681697E-01   1.94446007E-01
  -1.05115425E+00   1.82061572E+00   3.96341093E-02  -5.04602173E-01   8.37142888E-01   2.11112367E-01
  -1.05101978E+00   1.82038462E+00   4.08224856E-02  -5.01943375E-01   8.34345623E-01   2.27860111E-01
  -1.05087547E+00   1.82013654E+00   4.20027099E-02  -4.99096531E-01   8.31284139E-01   2.44682105E-01
  -1.05072132E+00   1.81987147E+00   4.31745766E-02  -4.96059403E-01   8.27952795E-01   2.61570714E-01
  -1.05055732E+00   1.81958939E+00   4.43378794E-02  -4.92829941E-01   8.24346095E-01   2.78517800E-01
  -1.05038346E+00   1.81929031E+00   4.54924118E-02  -4.89406310E-01   8.20458724E-01   2.95514713E-01
  -1.05019975E+00   1.81897421E+00   4.66379665E-02  -4.85786902E-01   8.16285580E-01   3.12552297E-01
  -1.05000618E+00   1.81864107E+00   4.77743359E-02  -4.81970363E-01   8.11821802E-01   3.29620889E-01
  -1.04980274E+00   1.81829090E+00   4.89013119E-02  -4.77955611E-01   8.07062814E-01   3.46710324E-01
  -1.04958944E+00   1.81792369E+00   5.00186730E-02  -4.73747007E-01   8.02011492E-01   3.63787492E-01
  -1.04936631E+00   1.81753949E+00   5.11262204E-02  -4.69353368E-01   7.96676953E-01   3.80806052E-01
  -1.04913337E+00   1.81713834E+00   5.22237977E-02  -4.64776692E-01   7.91058830E-01   3.97754390E-01
  -1.04889066E+00   1.81672029E+00   5.33112487E-02  -4.60019303E-01   7.85157201E-01   4.14620803E-01
  -1.04863819E+00   1.81628538E+00   5.43884170E-02  -4.55083850E-01   7.78972600E-01   4.31393530E-01
  -1.04837601E+00   1.81583365E+00   5.54551461E-02  -4.49973311E-01   7.72506021E-01   4.48060785E-01
  -1.04810415E+00   1.81536516E+00   5.65112796E-02  -4.44690985E-01   7.65758929E-01   4.64610794E-01
  -1.04782262E+00   1.81487995E+00   5.75566612E-02  -4.39240494E-01   7.58733263E-01   4.81031833E-01
  -1.04753146E+00   1.81437807E+00   5.85911346E-02  -4.33625773E-01   7.51431435E-01   4.97312263E-01
  -1.04723070E+00   1.81385957E+00   5.96145436E-02  -4.27851067E-01   7.43856335E-01   5.13440568E-01
  -1.04692038E+00   1.81332451E+00   6.06267156E-02  -4.21931135E-01   7.36026474E-01   5.29376187E-01
  -1.04660058E+00   1.81277302E+00   6.16275080E-02  -4.15882350E-01   7.27963131E-01   5.45079399E-01
  -1.04627136E+00   1.81220519E+00   6.26168117E-02  -4.09711295E-01   7.19673314E-01   5.60541682E-01
  -1.04593279E+00   1.81162114E+00   6.35945180E-02  -4.03424654E-01   7.11164288E-01   5.75755073E-01
  -1.04558493E+00   1.81102099E+00   6.45605190E-02  -3.97029190E-01   7.02443548E-01   5.90712184E-01
  -1.04522785E+00   1.81040484E+00   6.55147073E-02  -3.90531719E-01   6.93518781E-01   6.05406208E-01
  -1.04486162E+00   1.80977281E+00   6.64569760E-02  -3.83939090E-01   6.84397841E-01   6.19830921E-01
  -1.04448630E+00   1.80912500E+00   6.73872188E-02  -3.77258158E-01   6.75088713E-01   6.33980687E-01
  -1.04410197E+00   1.80846153E+00   6.83053302E-02  -3.70495765E-01   6.65599485E-01   6.47850456E-01
  -1.04370868E+00   1.80778252E+00   6.92112049E-02  -3.63658719E-01   6.55938318E-01   6.61435755E-01
  -1.04330652E+00   1.80708810E+00   7.01047218E-02  -3.56767639E-01   6.46134972E-01   6.74704713E-01
  -1.04289561E+00   1.80637846E+00   7.09857944E-02  -3.49835910E-01   6.36208635E-01   6.87643374E-01
  -1.04247603E+00   1.80565375E+00   7.18543477E-02  -3.42870213E-01   6.26168434E-01   7.00252176E-01
  -1.04204788E+00   1.80491415E+00   7.27103075E-02  -3.35876969E-01   6.16023238E-01   7.12532127E-01
  -1.04161127E+00   1.80415982E+00   7.35535999E-02  -3.28862330E-01   6.05781639E-01   7.24484765E-01
  -1.04116630E+00   1.80339095E+00   7.43841519E-02  -3.21832170E-01   5.95451937E-01   7.36112115E-01
  -1.04071305E+00   1.80260768E+00   7.52018904E-02  -3.14792083E-01   5.85042128E-01   7.47416653E-01
  -1.04025163E+00   1.80181021E+00   7.60067432E-02  -3.07747381E-01   5.74559892E-01   7.58401266E-01
  -1.03978214E+00   1.80099868E+00   7.67986381E-02  -3.00703089E-01   5.64012590E-01   7.69069211E-01
  -1.03930468E+00   1.80017328E+00   7.75775034E-02  -2.93663948E-01   5.53407253E-01   7.79424081E-01
  -1.03881936E+00   1.79933420E+00   7.83432558E-02  -2.86647168E-01   5.42771177E-01   7.89450981E-01
  -1.03832630E+00   1.79848165E+00   7.90958381E-02  -2.79655376E-01   5.32108880E-01   7.99157688E-01
  -1.03782563E+00   1.79761584E+00   7.98351869E-02  -2.72691804E-01   5.21426025E-01   8.08550604E-01
  -1.03731747E+00   1.79673697E+00   8.05612385E-02  -2.65759365E-01   5.10727858E-01   8.17636237E-01
  -1.03680192E+00   1.79584527E+00   8.12739297E-02  -2.58860665E-01   5.00019215E-01   8.26421164E-01
  -1.03627912E+00   1.79494092E+00   8.19731972E-02  -2.51998019E-01   4.89304545E-01   8.34912008E-01
  -1.03574919E+00   1.79402415E+00   8.26589775E-02  -2.45173463E-01   4.78587918E-01   8.43115400E-01
  -1.03521223E+00   1.79309516E+00   8.33312075E-02  -2.38388767E-01   4.67873043E-01   8.51037961E-01
  -1.03466838E+00   1.79215415E+00   8.39898236E-02  -2.31645450E-01   4.57163288E-01   8.58686272E-01
  -1.03411775E+00   1.79120133E+00   8.46347625E-02  -2.24944792E-01   4.46461688E-01   8.66066858E-01
  -1.03356047E+00   1.79023692E+00   8.52659556E-02  -2.18293708E-01   4.35780804E-01   8.73179791E-01
  -1.03299666E+00   1.78926116E+00   8.58833404E-02  -2.11688586E-01   4.25116155E-01   8.80036475E-01
  -1.03242647E+00   1.78827427E+00   8.64868460E-02  -2.05129508E-01   4.14469351E-01   8.86643695E-01
  -1.03185002E+00   1.78727648E+00   8.70764015E-02  -1.98616377E-01   4.03841730E-01   8.93008058E-01
  -1.03126743E+00   1.78626801E+00   8.76519355E-02  -1.92148936E-01   3.93234378E-01   8.99135980E-01
  -1.03067885E+00   1.78524909E+00   8.82133767E-02  -1.85726775E-01   3.82648142E-01   9.05033681E-01
  -1.03008439E+00   1.78421994E+00   8.87606533E-02  -1.79349344E-01   3.72083650E-01   9.10707181E-01
  -1.02948419E+00   1.78318080E+00   8.92936935E-02  -1.73015968E-01   3.61541325E-01   9.16162292E-01
  -1.02887838E+00   1.78213188E+00   8.98124253E-02  -1.66725851E-01   3.51021402E-01   9.21404616E-01
  -1.02826709E+00   1.78107341E+00   9.03167763E-02  -1.60478095E-01   3.40523942E-01   9.26439542E-01
  -1.02765044E+00   1.78000562E+00   9.08066717E-02  -1.54270767E-01   3.30047381E-01   9.31272923E-01
  -1.02702857E+00   1.77892874E+00   9.12820313E-02  -1.48100068E-01   3.19586999E-01   9.35911599E-01
  -1.02640160E+00   1.77784298E+00   9.17427730E-02  -1.41964824E-01   3.09142385E-01   9.40360024E-01
  -1.02576967E+00   1.77674858E+00   9.21888145E-02  -1.35863808E-01   2.98713012E-01   9.44622444E-01
  -1.02513289E+00   1.77564574E+00   9.26200733E-02  -1.29795740E-01   2.88298248E-01   9.48702897E-01
  -1.02449140E+00   1.77453470E+00   9.30364666E-02  -1.23759302E-01   2.77897361E-01   9.52605213E-01
  -1.02384533E+00   1.77341568E+00   9.34379115E-02  -1.17753137E-01   2.67509535E-01   9.56333021E-01
  -1.02319479E+00   1.77228889E+00   9.38243247E-02  -1.11775858E-01   2.57133875E-01   9.59889748E-01
  -1.02253992E+00   1.77115456E+00   9.41956230E-02  -1.05826054E-01   2.46769415E-01   9.63278621E-01
  -1.02188084E+00   1.77001291E+00   9.45517228E-02  -9.99022910E-02   2.36415130E-01   9.66502674E-01
  -1.02121768E+00   1.76886416E+00   9.48925373E-02  -9.39997754E-02   2.26064189E-01   9.69566411E-01
  -1.02055057E+00   1.76770852E+00   9.52179775E-02  -8.81194636E-02   2.15719439E-01   9.72471122E-01
  -1.01987961E+00   1.76654620E+00   9.55279609E-02  -8.22602775E-02   2.05380067E-01   9.75219091E-01
  -1.01920493E+00   1.76537740E+00   9.58224045E-02  -7.64211396E-02   1.95045220E-01   9.77812442E-01
  -1.01852665E+00   1.76420233E+00   9.61012255E-02  -7.06009771E-02   1.84714011E-01   9.80253149E-01
  -1.01784488E+00   1.76302119E+00   9.63643407E-02  -6.47987242E-02   1.74385528E-01   9.82543034E-01
  -1.01715974E+00   1.76183419E+00   9.66116668E-02  -5.90133261E-02   1.64058837E-01   9.84683769E-01
  -1.01647135E+00   1.76064153E+00   9.68431205E-02  -5.32437410E-02   1.53732986E-01   9.86676884E-01
  -1.01577983E+00   1.75944342E+00   9.70586183E-02  -4.74889436E-02   1.43407014E-01   9.88523762E-01
  -1.01508529E+00   1.75824006E+00   9.72580763E-02  -4.17479274E-02   1.33079951E-01   9.90225650E-01
  -1.01438785E+00   1.75703166E+00   9.74414083E-02  -3.60181724E-02   1.22748061E-01   9.91784052E-01
  -1.01368763E+00   1.75581841E+00   9.76085384E-02  -3.03063455E-02   1.12423417E-01   9.93198118E-01
